STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,YEAR,MONTH,DAY,TAVG,TMAX,TMIN
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/17/2004,2004,3,17,50.5,63,38
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/18/2004,2004,3,18,56.5,71,42
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/19/2004,2004,3,19,62,75,49
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/20/2004,2004,3,20,56.5,71,42
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/21/2004,2004,3,21,57.5,73,42
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/22/2004,2004,3,22,60.5,74,47
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/23/2004,2004,3,23,64,74,54
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/24/2004,2004,3,24,61,73,49
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/25/2004,2004,3,25,58,68,48
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/26/2004,2004,3,26,51.5,66,37
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/27/2004,2004,3,27,41.5,47,36
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/28/2004,2004,3,28,42,52,32
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/29/2004,2004,3,29,47.5,61,34
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/30/2004,2004,3,30,58.5,76,41
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,3/31/2004,2004,3,31,64.5,78,51
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/1/2004,2004,4,1,55,65,45
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/2/2004,2004,4,2,55.5,69,42
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/3/2004,2004,4,3,57.5,69,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/4/2004,2004,4,4,58,69,47
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/5/2004,2004,4,5,57.5,70,45
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/6/2004,2004,4,6,60,70,50
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/7/2004,2004,4,7,56.5,62,51
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/8/2004,2004,4,8,53.5,60,47
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/9/2004,2004,4,9,49,56,42
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/10/2004,2004,4,10,44,53,35
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/11/2004,2004,4,11,44.5,57,32
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/12/2004,2004,4,12,53,66,40
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/13/2004,2004,4,13,59.5,75,44
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/14/2004,2004,4,14,56,66,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/15/2004,2004,4,15,55,64,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/16/2004,2004,4,16,53,62,44
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/17/2004,2004,4,17,54.5,65,44
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/18/2004,2004,4,18,45.5,52,39
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/19/2004,2004,4,19,46,53,39
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/20/2004,2004,4,20,49,60,38
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/21/2004,2004,4,21,46,54,38
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/22/2004,2004,4,22,48.5,56,41
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/23/2004,2004,4,23,53.5,63,44
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/24/2004,2004,4,24,50.5,62,39
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/25/2004,2004,4,25,50.5,63,38
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/26/2004,2004,4,26,55.5,70,41
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/27/2004,2004,4,27,61,76,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/28/2004,2004,4,28,50,67,33
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/29/2004,2004,4,29,42.5,49,36
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,4/30/2004,2004,4,30,51,61,41
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/1/2004,2004,5,1,55.5,69,42
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/2/2004,2004,5,2,61,76,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/3/2004,2004,5,3,67.5,82,53
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/4/2004,2004,5,4,70.5,86,55
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/5/2004,2004,5,5,77.5,86,69
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/6/2004,2004,5,6,71.5,83,60
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/7/2004,2004,5,7,69,82,56
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/8/2004,2004,5,8,69.5,80,59
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/9/2004,2004,5,9,63,76,50
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/10/2004,2004,5,10,69,87,51
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/11/2004,2004,5,11,50.5,56,45
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/12/2004,2004,5,12,50.5,58,43
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/13/2004,2004,5,13,49.5,59,40
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/14/2004,2004,5,14,58.5,73,44
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/15/2004,2004,5,15,61,75,47
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/16/2004,2004,5,16,60,72,48
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/17/2004,2004,5,17,64.5,78,51
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/18/2004,2004,5,18,64.5,78,51
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/19/2004,2004,5,19,59.5,74,45
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/20/2004,2004,5,20,62.5,73,52
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/21/2004,2004,5,21,57,67,47
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/22/2004,2004,5,22,58,66,50
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/23/2004,2004,5,23,54.5,61,48
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/24/2004,2004,5,24,53,64,42
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/25/2004,2004,5,25,52,58,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/26/2004,2004,5,26,56.5,70,43
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/27/2004,2004,5,27,64,75,53
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/28/2004,2004,5,28,57,68,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/29/2004,2004,5,29,51,57,45
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/30/2004,2004,5,30,52.5,64,41
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,5/31/2004,2004,5,31,59.5,73,46
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/1/2004,2004,6,1,66,81,51
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/2/2004,2004,6,2,69.5,85,54
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/3/2004,2004,6,3,74,93,55
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/4/2004,2004,6,4,77,91,63
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/5/2004,2004,6,5,75.5,91,60
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/6/2004,2004,6,6,75,89,61
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/7/2004,2004,6,7,68.5,83,54
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/8/2004,2004,6,8,71.5,80,63
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/9/2004,2004,6,9,70,88,52
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/10/2004,2004,6,10,52.5,57,48
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/11/2004,2004,6,11,59.5,70,49
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/12/2004,2004,6,12,66,76,56
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/13/2004,2004,6,13,69,81,57
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/14/2004,2004,6,14,68.5,80,57
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/15/2004,2004,6,15,67,80,54
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/16/2004,2004,6,16,65.5,77,54
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/17/2004,2004,6,17,64,72,56
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/18/2004,2004,6,18,70,84,56
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/19/2004,2004,6,19,73,87,59
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/20/2004,2004,6,20,71.5,84,59
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/21/2004,2004,6,21,66,76,56
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/22/2004,2004,6,22,70,84,56
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/23/2004,2004,6,23,75.5,92,59
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/24/2004,2004,6,24,76.5,91,62
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/25/2004,2004,6,25,77,90,64
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/26/2004,2004,6,26,74.5,86,63
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/27/2004,2004,6,27,75,88,62
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/28/2004,2004,6,28,75.5,89,62
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/29/2004,2004,6,29,69,78,60
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7781,-111.9694,1287.8,6/30/2004,2004,6,30,74,87,61
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/1/2004,2004,1,1,34.5,39,30
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/2/2004,2004,1,2,33.5,42,25
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/3/2004,2004,1,3,22,32,12
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/4/2004,2004,1,4,20.5,26,15
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/5/2004,2004,1,5,19.5,25,14
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/6/2004,2004,1,6,12.5,23,2
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/7/2004,2004,1,7,20,25,15
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/8/2004,2004,1,8,27,32,22
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/9/2004,2004,1,9,24,33,15
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/10/2004,2004,1,10,16.5,22,11
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/11/2004,2004,1,11,11.5,19,4
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/12/2004,2004,1,12,6.5,15,-2
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/13/2004,2004,1,13,6.5,16,-3
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/14/2004,2004,1,14,8.5,18,-1
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/15/2004,2004,1,15,6.5,15,-2
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/16/2004,2004,1,16,12.5,18,7
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/17/2004,2004,1,17,11.5,20,3
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/18/2004,2004,1,18,10.5,16,5
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/19/2004,2004,1,19,17,23,11
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/20/2004,2004,1,20,19.5,24,15
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/21/2004,2004,1,21,17,22,12
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/22/2004,2004,1,22,11,21,1
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/23/2004,2004,1,23,9,21,-3
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/24/2004,2004,1,24,10,20,0
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/25/2004,2004,1,25,27,29,25
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/26/2004,2004,1,26,24.5,31,18
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/27/2004,2004,1,27,24,33,15
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/28/2004,2004,1,28,31.5,38,25
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/29/2004,2004,1,29,32,39,25
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/30/2004,2004,1,30,37,40,34
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,1/31/2004,2004,1,31,31.5,42,21
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/1/2004,2004,2,1,25,34,16
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/2/2004,2004,2,2,25,30,20
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/3/2004,2004,2,3,26.5,33,20
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/4/2004,2004,2,4,31,34,28
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/5/2004,2004,2,5,30,34,26
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/6/2004,2004,2,6,23.5,37,10
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/7/2004,2004,2,7,23,30,16
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/8/2004,2004,2,8,28,37,19
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/9/2004,2004,2,9,28,32,24
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/10/2004,2004,2,10,22,32,12
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/11/2004,2004,2,11,20,24,16
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/12/2004,2004,2,12,13.5,25,2
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/13/2004,2004,2,13,8,15,1
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/14/2004,2004,2,14,5,15,-5
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/15/2004,2004,2,15,12.5,20,5
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/16/2004,2004,2,16,19,28,10
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/17/2004,2004,2,17,31.5,41,22
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/18/2004,2004,2,18,39.5,48,31
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/19/2004,2004,2,19,40.5,47,34
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/20/2004,2004,2,20,32.5,41,24
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/21/2004,2004,2,21,32,41,23
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/22/2004,2004,2,22,29,30,28
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/23/2004,2004,2,23,31,39,23
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/24/2004,2004,2,24,31.5,39,24
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/25/2004,2004,2,25,35,40,30
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/26/2004,2004,2,26,41,45,37
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/27/2004,2004,2,27,34.5,40,29
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/28/2004,2004,2,28,34,38,30
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,2/29/2004,2004,2,29,35,40,30
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/1/2004,2004,3,1,28,39,17
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/2/2004,2004,3,2,31.5,36,27
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/3/2004,2004,3,3,32.5,36,29
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/4/2004,2004,3,4,33,39,27
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/5/2004,2004,3,5,33.5,39,28
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/6/2004,2004,3,6,40.5,43,38
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/7/2004,2004,3,7,35.5,44,27
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/8/2004,2004,3,8,35.5,44,27
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/9/2004,2004,3,9,37,41,33
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/10/2004,2004,3,10,38.5,45,32
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/11/2004,2004,3,11,34.5,46,23
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/12/2004,2004,3,12,33.5,43,24
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/13/2004,2004,3,13,34,44,24
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/14/2004,2004,3,14,35,52,18
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/15/2004,2004,3,15,44.5,55,34
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/16/2004,2004,3,16,50,66,34
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/17/2004,2004,3,17,47.5,60,35
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/18/2004,2004,3,18,54,66,42
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/19/2004,2004,3,19,59.5,71,48
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/20/2004,2004,3,20,56.5,73,40
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/21/2004,2004,3,21,60.5,70,51
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/22/2004,2004,3,22,64.5,75,54
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/23/2004,2004,3,23,63,74,52
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/24/2004,2004,3,24,62,75,49
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/25/2004,2004,3,25,61.5,72,51
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/26/2004,2004,3,26,55.5,72,39
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/27/2004,2004,3,27,40.5,46,35
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/28/2004,2004,3,28,43,53,33
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/29/2004,2004,3,29,51,59,43
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/30/2004,2004,3,30,58.5,72,45
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,3/31/2004,2004,3,31,63,78,48
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/1/2004,2004,4,1,66.5,77,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/2/2004,2004,4,2,64,67,61
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/3/2004,2004,4,3,63.5,68,59
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/4/2004,2004,4,4,61,69,53
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/5/2004,2004,4,5,61.5,73,50
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/6/2004,2004,4,6,59.5,74,45
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/7/2004,2004,4,7,61.5,73,50
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/8/2004,2004,4,8,57,67,47
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/9/2004,2004,4,9,50.5,60,41
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/10/2004,2004,4,10,47,54,40
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/11/2004,2004,4,11,47.5,59,36
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/12/2004,2004,4,12,54,65,43
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/13/2004,2004,4,13,56,71,41
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/14/2004,2004,4,14,58.5,73,44
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/15/2004,2004,4,15,56.5,73,40
